state,division,ballotPosition,surname,ballotGivenName,gender,fullName,fullName,partyBallotName,house,incumbent
VIC,Q,2,ISHERWOOD,Craig,M,Craig Isherwood,Craig Isherwood,Citizens Party,Senate,0
VIC,R,1,JONAS,Morgan C,M,Morgan C Jonas,Morgan C Jonas,,Senate,0
VIC,R,2,SMIT,Monica,M,Monica Smit,Monica Smit,,Senate,0
VIC,S,1,CORDNER HUNT,Kammy,M,Kammy Cordner Hunt,Kammy Cordner Hunt,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
VIC,S,2,FARRANT,Tahlia,M,Tahlia Farrant,Tahlia Farrant,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
VIC,T,1,BENEDYKA,Susan,M,Susan Benedyka,Susan Benedyka,,Senate,0
VIC,T,2,RICHARDS,Christine,M,Christine Richards,Christine Richards,,Senate,0
VIC,U,1,THORPE,Lidia,M,Lidia Thorpe,Lidia Thorpe,The Greens,Senate,1
VIC,U,2,FROGLEY,Adam,M,Adam Frogley,Adam Frogley,The Greens,Senate,0
VIC,U,3,AUSTIN,Sissy,M,Sissy Austin,Sissy Austin,The Greens,Senate,0
VIC,U,4,PAYNE,Zeb,NB,Zeb Payne,Zeb Payne,The Greens,Senate,0
VIC,V,1,O'BRYAN,Darryl,M,Darryl O'Bryan,Darryl O'Bryan,The Great Australian Party,Senate,0
VIC,V,2,WHITEHEAD,Geoff,M,Geoff Whitehead,Geoff Whitehead,The Great Australian Party,Senate,0
VIC,W,1,LIMBRICK,David,M,David Limbrick,David Limbrick,Liberal Democrats,Senate,0
VIC,W,2,MITCHELL,Krystle,M,Krystle Mitchell,Krystle Mitchell,Liberal Democrats,Senate,0
VIC,W,3,WHITE,Caroline,M,Caroline White,Caroline White,Liberal Democrats,Senate,0
VIC,X,1,CLONARIDIS,Nick,M,Nick Clonaridis,Nick Clonaridis,Informed Medical Options Party,Senate,0
VIC,X,2,CURNOW,Robyn,M,Robyn Curnow,Robyn Curnow,Informed Medical Options Party,Senate,0
VIC,Y,1,BYRNE,Peter,M,Peter Byrne,Peter Byrne,,Senate,0
VIC,Y,2,WARDLE,Jason,M,Jason Wardle,Jason Wardle,,Senate,0
VIC,Z,1,MYLVAGANAM,Aran,M,Aran Mylvaganam,Aran Mylvaganam,Victorian Socialists,Senate,0
VIC,Z,2,RICCARDI,Laura,M,Laura Riccardi,Laura Riccardi,Victorian Socialists,Senate,0
VIC,UG,1,FLOYD,Glenn,M,Glenn Floyd,Glenn Floyd,,Senate,0
VIC,UG,2,RIDGEWAY,Allen,M,Allen Ridgeway,Allen Ridgeway,,Senate,0
VIC,UG,3,BOND,James,M,James Bond,James Bond,,Senate,0
VIC,UG,4,SMITH,Neal,M,Neal Smith,Neal Smith,,Senate,0
VIC,UG,5,DICKS,Max,M,Max Dicks,Max Dicks,,Senate,0
VIC,UG,6,ATKINSON,Bernardine,M,Bernardine Atkinson,Bernardine Atkinson,,Senate,0
VIC,UG,7,ROSS,Paul,M,Paul Ross,Paul Ross,,Senate,0
VIC,UG,8,DE FRANCESCO,Nat,M,Nat De Francesco,Nat De Francesco,,Senate,0
VIC,UG,9,TOSCANO,Joseph,M,Joseph Toscano,Joseph Toscano,,Senate,0
VIC,UG,10,TRAN,Tara,M,Tara Tran,Tara Tran,,Senate,0
VIC,UG,11,DILLON,David John,M,David John Dillon,David John Dillon,,Senate,0
VIC,UG,12,GONSALVEZ,Geraldine Marie Antoinette,M,Geraldine Marie Antoinette Gonsalvez,Geraldine Marie Antoinette Gonsalvez,,Senate,0
WA,A,1,COX,Dorinda,M,Dorinda Cox,Dorinda Cox,The Greens (WA),Senate,1
WA,A,2,CLARKE,River,M,River Clarke,River Clarke,The Greens (WA),Senate,0
WA,A,3,COLLINS,Simone,M,Simone Collins,Simone Collins,The Greens (WA),Senate,0
WA,A,4,CLARKE,Donald,M,Donald Clarke,Donald Clarke,The Greens (WA),Senate,0
WA,A,5,CAHILL,Jordan,M,Jordan Cahill,Jordan Cahill,The Greens (WA),Senate,0
WA,A,6,WALLACE,Alex,M,Alex Wallace,Alex Wallace,The Greens (WA),Senate,0
WA,B,1,CRICHTON,Mike,M,Mike Crichton,Mike Crichton,Australian Christians,Senate,0
WA,B,2,GROENEWALD,Maryka,M,Maryka Groenewald,Maryka Groenewald,Australian Christians,Senate,0
WA,C,1,McDONALD,James,M,James Mcdonald,James Mcdonald,United Australia Party,Senate,0
WA,C,2,FORSTER,Rob,M,Rob Forster,Rob Forster,United Australia Party,Senate,0
WA,D,1,LINES,Sue,M,Sue Lines,Sue Lines,Australian Labor Party,Senate,1
WA,D,2,STERLE,Glenn,M,Glenn Sterle,Glenn Sterle,Australian Labor Party,Senate,1
WA,D,3,PAYMAN,Fatima,M,Fatima Payman,Fatima Payman,Australian Labor Party,Senate,0
WA,D,4,HELPS,Vicki,M,Vicki Helps,Vicki Helps,Australian Labor Party,Senate,0
WA,E,1,OBORN,Karen,M,Karen Oborn,Karen Oborn,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
WA,E,2,OOSTRYCK,Ryan,M,Ryan Oostryck,Ryan Oostryck,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
WA,F,1,MITCHELL,Elana,M,Elana Mitchell,Elana Mitchell,Australian Democrats,Senate,0
WA,F,2,SIMSON,Simon,M,Simon Simson,Simon Simson,Australian Democrats,Senate,0
WA,G,1,FILING,Paul Anthony,M,Paul Anthony Filing,Paul Anthony Filing,Pauline Hanson's One Nation,Senate,0
WA,G,2,MUNDY,Sheila,M,Sheila Mundy,Sheila Mundy,Pauline Hanson's One Nation,Senate,0
WA,H,1,HARLEY,Petrina,M,Petrina Harley,Petrina Harley,Socialist Alliance,Senate,0
WA,H,2,SALMON,Alex,M,Alex Salmon,Alex Salmon,Socialist Alliance,Senate,0
WA,I,1,JOHNSON,Nicola Julia,M,Nicola Julia Johnson,Nicola Julia Johnson,Legalise Cannabis Australia,Senate,0
WA,I,2,PEET,Aaron,M,Aaron Peet,Aaron Peet,Legalise Cannabis Australia,Senate,0
WA,J,1,CULLETON,Rodney Norman,M,Rodney Norman Culleton,Rodney Norman Culleton,The Great Australian Party,Senate,0
WA,J,2,VINCI,Samantha Lee,M,Samantha Lee Vinci,Samantha Lee Vinci,The Great Australian Party,Senate,0
WA,K,1,GEORGATOS,Gerry,M,Gerry Georgatos,Gerry Georgatos,,Senate,0
WA,K,2,KRAKOUER,Megan,M,Megan Krakouer,Megan Krakouer,,Senate,0
WA,L,1,FANTINEL,Kate,M,Kate Fantinel,Kate Fantinel,Liberal Democrats,Senate,0
WA,L,2,McLOUGHLIN,Peter,M,Peter Mcloughlin,Peter Mcloughlin,Liberal Democrats,Senate,0
WA,M,1,KINSELLA,Michelle,M,Michelle Kinsella,Michelle Kinsella,Informed Medical Options Party,Senate,0
WA,M,2,LOCKYER,Leanne,M,Leanne Lockyer,Leanne Lockyer,Informed Medical Options Party,Senate,0
WA,N,1,PIZZEY,Rebecca,M,Rebecca Pizzey,Rebecca Pizzey,Australian Values Party,Senate,0
WA,N,2,FITZPATRICK,Kathy,M,Kathy Fitzpatrick,Kathy Fitzpatrick,Australian Values Party,Senate,0
WA,O,1,DORN,Amanda,M,Amanda Dorn,Amanda Dorn,Animal Justice Party,Senate,0
WA,O,2,McCASKER,Elizabeth Gay,M,Elizabeth Gay Mccasker,Elizabeth Gay Mccasker,Animal Justice Party,Senate,0
WA,P,1,TINLEY,Cam,M,Cam Tinley,Cam Tinley,,Senate,0
WA,P,2,AYRE,Tricia,M,Tricia Ayre,Tricia Ayre,,Senate,0
WA,Q,1,WILYMAN,Judy,M,Judy Wilyman,Judy Wilyman,Australian Federation Party,Senate,0
WA,Q,2,BARRETT,Leanne,M,Leanne Barrett,Leanne Barrett,Australian Federation Party,Senate,0
WA,R,1,CASH,Michaelia,M,Michaelia Cash,Michaelia Cash,Liberal,Senate,1
WA,R,2,SMITH,Dean,M,Dean Smith,Dean Smith,Liberal,Senate,1
WA,R,3,SMALL,Ben,M,Ben Small,Ben Small,Liberal,Senate,1
WA,R,4,SUFI,Sherry,M,Sherry Sufi,Sherry Sufi,Liberal,Senate,0
WA,S,1,VILJOEN,Tim,M,Tim Viljoen,Tim Viljoen,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
WA,S,2,WOODINGS,Adam,M,Adam Woodings,Adam Woodings,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
WA,T,1,McDOWALL,Matthew,M,Matthew Mcdowall,Matthew Mcdowall,WESTERN AUSTRALIA PARTY,Senate,0
WA,T,2,MATHESON,Julie,M,Julie Matheson,Julie Matheson,WESTERN AUSTRALIA PARTY,Senate,0
WA,U,1,BRAILEY,Denise,M,Denise Brailey,Denise Brailey,Citizens Party,Senate,0
WA,U,2,ROBINSON,Jean,M,Jean Robinson,Jean Robinson,Citizens Party,Senate,0
WA,V,1,COUNT,Matthew,M,Matthew Count,Matthew Count,Federal ICAC Now,Senate,0
WA,V,2,WATKINS,Dianne,M,Dianne Watkins,Dianne Watkins,Federal ICAC Now,Senate,0
WA,UG,1,MURPHY,Ziggi,M,Ziggi Murphy,Ziggi Murphy,,Senate,0
WA,UG,2,BUCKLE,Ashley,M,Ashley Buckle,Ashley Buckle,,Senate,0
WA,UG,3,McDONALD,Peter Robert,M,Peter Robert Mcdonald,Peter Robert Mcdonald,,Senate,0
WA,UG,4,VAGH,Yunous,M,Yunous Vagh,Yunous Vagh,,Senate,0
WA,UG,5,BURDETT,Bob,M,Bob Burdett,Bob Burdett,,Senate,0
WA,UG,6,PEGRUM,Valentine,M,Valentine Pegrum,Valentine Pegrum,,Senate,0
